,0
0,0.10038000000000001
1,0.112875
2,0.10101000000000002
3,0.103635
4,0.10142999999999999
5,0.108465
6,0.14511
7,0.12789
8,0.156135
9,0.15718500000000002
10,0.160125
11,0.161385
12,0.15875999999999998
13,0.147735
14,0.138495
15,0.12347999999999999
16,0.24948
17,0.265755
18,0.27153000000000005
19,0.134505
20,0.12789
21,0.12012
22,0.11466
23,0.1155
24,0.1155
25,0.11424000000000001
26,0.11907000000000001
27,0.10142999999999999
28,0.10142999999999999
29,0.099225
30,0.10142999999999999
31,0.10206
32,0.10206
33,0.125685
34,0.13933500000000001
35,0.121275
36,0.11602499999999999
37,0.11686500000000001
38,0.113085
39,0.10227
40,0.23625000000000002
41,0.29421
42,0.31563
43,0.15875999999999998
44,0.14553
45,0.12432
46,0.12211499999999999
47,0.107835
48,0.11466
49,0.134085
50,0.11686500000000001
51,0.103215
52,0.095655
53,0.095235
54,0.095655
55,0.0882
56,0.09240000000000001
57,0.105105
58,0.11686500000000001
59,0.11466
60,0.11466
61,0.12327
62,0.12347999999999999
63,0.10006500000000002
64,0.243075
65,0.3024
66,0.3024
67,0.13671
68,0.121695
69,0.107835
70,0.09261000000000001
71,0.10584000000000002
72,0.089985
73,0.12148500000000001
74,0.08379
75,0.0882
76,0.07717500000000001
77,0.10804500000000002
78,0.121275
79,0.108465
80,0.11686500000000001
81,0.13146
82,0.13933500000000001
83,0.12789
84,0.121275
85,0.121275
86,0.121275
87,0.11424000000000001
88,0.2415
89,0.27657
90,0.28938
91,0.18186
92,0.156135
93,0.1323
94,0.12148500000000001
95,0.11025
96,0.10584000000000002
97,0.10584000000000002
98,0.09807
99,0.09807
100,0.09807
101,0.11025
102,0.108465
103,0.11466
104,0.14112
105,0.14112
106,0.130305
107,0.116235
108,0.11224500000000001
109,0.11802
110,0.116235
111,0.11266500000000002
112,0.23625000000000002
113,0.2583
114,0.2583
115,0.11907000000000001
116,0.11466
117,0.112455
118,0.09786
119,0.09702
120,0.09681000000000001
121,0.09702
122,0.09681000000000001
123,0.09681000000000001
124,0.09681000000000001
125,0.10142999999999999
126,0.11571
127,0.11466
128,0.12789
129,0.12725999999999998
130,0.12064500000000002
131,0.10941
132,0.10185000000000001
133,0.10647000000000001
134,0.10689
135,0.10521
136,0.23625000000000002
137,0.273735
138,0.28476
139,0.15855
140,0.147735
141,0.12347999999999999
142,0.1008
143,0.098805
144,0.090615
145,0.099225
146,0.098595
147,0.09702
148,0.09702
149,0.09702
150,0.116445
151,0.12243000000000001
152,0.14553
153,0.13671
154,0.11907000000000001
155,0.10584000000000002
156,0.099225
157,0.10142999999999999
158,0.103005
159,0.10279500000000001
160,0.23047499999999999
161,0.26712
162,0.27594
163,0.14889000000000002
164,0.14217000000000002
165,0.112875
166,0.10142999999999999
167,0.11571
168,0.12789
169,0.12872999999999998
170,0.09702
171,0.0882
172,0.07392
173,0.08379
174,0.12347999999999999
175,0.11109000000000002
176,0.121275
177,0.121275
178,0.134505
179,0.12967499999999998
180,0.12148500000000001
181,0.10941
182,0.10626
183,0.099645
184,0.22984500000000002
185,0.256935
186,0.260505
187,0.1323
188,0.121275
189,0.11507999999999999
190,0.09702
191,0.09261000000000001
192,0.09156
193,0.0966
194,0.08484
195,0.07717500000000001
196,0.06615
197,0.07276500000000001
198,0.08862
