date,from,to,code,gsp,region_name,unit_rate_excl_vat,unit_rate_incl_vat
31/01/2019,00:00:00,00:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.14,10.647
31/01/2019,00:30:00,01:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.49,12.0645
31/01/2019,01:00:00,01:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.93,12.5265
31/01/2019,01:30:00,02:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.13,11.6865
31/01/2019,02:00:00,02:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.13,11.6865
31/01/2019,02:30:00,03:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.13,11.6865
31/01/2019,03:00:00,03:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.71,11.2455
31/01/2019,03:30:00,04:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.71,11.2455
31/01/2019,04:00:00,04:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.5,11.025
31/01/2019,04:30:00,05:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
31/01/2019,05:00:00,05:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
31/01/2019,05:30:00,06:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.51,12.0855
31/01/2019,06:00:00,06:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,14.03,14.7315
31/01/2019,06:30:00,07:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.76,12.348
31/01/2019,07:00:00,07:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.69,14.3745
31/01/2019,07:30:00,08:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,15.29,16.0545
31/01/2019,08:00:00,08:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,15.22,15.981
31/01/2019,08:30:00,09:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,14.68,15.414
31/01/2019,09:00:00,09:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,14.91,15.6555
31/01/2019,09:30:00,10:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,14.11,14.8155
31/01/2019,10:00:00,10:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.82,14.511
31/01/2019,10:30:00,11:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.89,13.5345
31/01/2019,11:00:00,11:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.15,13.8075
31/01/2019,11:30:00,12:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.18,12.789
31/01/2019,12:00:00,12:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.62,13.251
31/01/2019,12:30:00,13:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.05,12.6525
31/01/2019,13:00:00,13:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.44,14.112
31/01/2019,13:30:00,14:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.6,13.23
31/01/2019,14:00:00,14:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.6,13.23
31/01/2019,14:30:00,15:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.18,12.789
31/01/2019,15:00:00,15:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.66,12.243
31/01/2019,15:30:00,16:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.02,13.671
31/01/2019,16:00:00,16:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,23.51,24.6855
31/01/2019,16:30:00,17:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,26.28,27.594
31/01/2019,17:00:00,17:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,25.44,26.712
31/01/2019,17:30:00,18:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,25.86,27.153
31/01/2019,18:00:00,18:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,25.34,26.607
31/01/2019,18:30:00,19:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,24.56,25.788
31/01/2019,19:00:00,19:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.54,14.217
31/01/2019,19:30:00,20:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.92,14.616
31/01/2019,20:00:00,20:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.79,13.4295
31/01/2019,20:30:00,21:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.66,12.243
31/01/2019,21:00:00,21:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.02,11.571
31/01/2019,21:30:00,22:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.29,10.8045
31/01/2019,22:00:00,22:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.98,10.479
31/01/2019,22:30:00,23:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.74,10.227
31/01/2019,23:00:00,23:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.66,10.143
31/01/2019,23:30:00,00:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.56,10.038
01/02/2019,00:00:00,00:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.56,10.038
01/02/2019,00:30:00,01:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.68,10.164
01/02/2019,01:00:00,01:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.75,11.2875
01/02/2019,01:30:00,02:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.68,10.164
01/02/2019,02:00:00,02:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.62,10.101
01/02/2019,02:30:00,03:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.66,10.143
01/02/2019,03:00:00,03:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.87,10.3635
01/02/2019,03:30:00,04:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.56,10.038
01/02/2019,04:00:00,04:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.66,10.143
01/02/2019,04:30:00,05:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.66,10.143
01/02/2019,05:00:00,05:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.33,10.8465
01/02/2019,05:30:00,06:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.76,10.248
01/02/2019,06:00:00,06:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.82,14.511
01/02/2019,06:30:00,07:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.02,11.571
01/02/2019,07:00:00,07:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.18,12.789
01/02/2019,07:30:00,08:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.96,14.658
01/02/2019,08:00:00,08:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,14.87,15.6135
01/02/2019,08:30:00,09:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,14.87,15.6135
01/02/2019,09:00:00,09:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,14.97,15.7185
01/02/2019,09:30:00,10:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,14.7,15.435
01/02/2019,10:00:00,10:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,15.25,16.0125
01/02/2019,10:30:00,11:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,14.7,15.435
01/02/2019,11:00:00,11:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,15.37,16.1385
01/02/2019,11:30:00,12:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,15.2,15.96
01/02/2019,12:00:00,12:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,15.12,15.876
01/02/2019,12:30:00,13:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,14.49,15.2145
01/02/2019,13:00:00,13:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,14.07,14.7735
01/02/2019,13:30:00,14:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.17,13.8285
01/02/2019,14:00:00,14:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.19,13.8495
01/02/2019,14:30:00,15:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.41,13.0305
01/02/2019,15:00:00,15:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.76,12.348
01/02/2019,15:30:00,16:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.04,13.692
01/02/2019,16:00:00,16:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,23.76,24.948
01/02/2019,16:30:00,17:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,25.96,27.258
01/02/2019,17:00:00,17:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,25.31,26.5755
01/02/2019,17:30:00,18:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,26.26,27.573
01/02/2019,18:00:00,18:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,25.86,27.153
01/02/2019,18:30:00,19:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,24.77,26.0085
01/02/2019,19:00:00,19:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.81,13.4505
01/02/2019,19:30:00,20:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.92,13.566
01/02/2019,20:00:00,20:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.18,12.789
01/02/2019,20:30:00,21:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
01/02/2019,21:00:00,21:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.44,12.012
01/02/2019,21:30:00,22:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.7,12.285
01/02/2019,22:00:00,22:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.92,11.466
01/02/2019,22:30:00,23:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.27,10.7835
01/02/2019,23:00:00,23:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11,11.55
01/02/2019,23:30:00,00:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.5,11.025
02/02/2019,00:00:00,00:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11,11.55
02/02/2019,00:30:00,01:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.6,13.23
02/02/2019,01:00:00,01:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.88,11.424
02/02/2019,01:30:00,02:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
02/02/2019,02:00:00,02:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.34,11.907
02/02/2019,02:30:00,03:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.88,11.424
02/02/2019,03:00:00,03:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.66,10.143
02/02/2019,03:30:00,04:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.64,10.122
02/02/2019,04:00:00,04:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.66,10.143
02/02/2019,04:30:00,05:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.64,10.122
02/02/2019,05:00:00,05:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.45,9.9225
02/02/2019,05:30:00,06:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.64,10.122
02/02/2019,06:00:00,06:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.66,10.143
02/02/2019,06:30:00,07:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.45,9.9225
02/02/2019,07:00:00,07:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.72,10.206
02/02/2019,07:30:00,08:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.66,10.143
02/02/2019,08:00:00,08:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.72,10.206
02/02/2019,08:30:00,09:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.71,11.2455
02/02/2019,09:00:00,09:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.97,12.5685
02/02/2019,09:30:00,10:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.6,13.23
02/02/2019,10:00:00,10:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.27,13.9335
02/02/2019,10:30:00,11:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.44,12.012
02/02/2019,11:00:00,11:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
02/02/2019,11:30:00,12:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.9,11.445
02/02/2019,12:00:00,12:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.05,11.6025
02/02/2019,12:30:00,13:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.9,11.445
02/02/2019,13:00:00,13:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.13,11.6865
02/02/2019,13:30:00,14:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.9,11.445
02/02/2019,14:00:00,14:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.77,11.3085
02/02/2019,14:30:00,15:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.79,10.2795
02/02/2019,15:00:00,15:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.74,10.227
02/02/2019,15:30:00,16:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.74,10.227
02/02/2019,16:00:00,16:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,22.5,23.625
02/02/2019,16:30:00,17:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,26.28,27.594
02/02/2019,17:00:00,17:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,28.02,29.421
02/02/2019,17:30:00,18:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,30.67,32.2035
02/02/2019,18:00:00,18:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,30.06,31.563
02/02/2019,18:30:00,19:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,27.48,28.854
02/02/2019,19:00:00,19:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,15.12,15.876
02/02/2019,19:30:00,20:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.38,14.049
02/02/2019,20:00:00,20:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.86,14.553
02/02/2019,20:30:00,21:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.91,12.5055
02/02/2019,21:00:00,21:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.84,12.432
02/02/2019,21:30:00,22:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.38,11.949
02/02/2019,22:00:00,22:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.63,12.2115
02/02/2019,22:30:00,23:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.63,12.2115
02/02/2019,23:00:00,23:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.27,10.7835
02/02/2019,23:30:00,00:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.92,11.466
03/02/2019,00:00:00,00:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.92,11.466
03/02/2019,00:30:00,01:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.08,12.684
03/02/2019,01:00:00,01:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.77,13.4085
03/02/2019,01:30:00,02:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11,11.55
03/02/2019,02:00:00,02:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.13,11.6865
03/02/2019,02:30:00,03:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.52,11.046
03/02/2019,03:00:00,03:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.83,10.3215
03/02/2019,03:30:00,04:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.07,9.5235
03/02/2019,04:00:00,04:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.11,9.5655
03/02/2019,04:30:00,05:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.07,9.5235
03/02/2019,05:00:00,05:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.07,9.5235
03/02/2019,05:30:00,06:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.07,9.5235
03/02/2019,06:00:00,06:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.11,9.5655
03/02/2019,06:30:00,07:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.03,9.4815
03/02/2019,07:00:00,07:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.4,8.82
03/02/2019,07:30:00,08:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.4,8.82
03/02/2019,08:00:00,08:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.8,9.24
03/02/2019,08:30:00,09:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.82,9.261
03/02/2019,09:00:00,09:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.01,10.5105
03/02/2019,09:30:00,10:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.4,10.92
03/02/2019,10:00:00,10:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.13,11.6865
03/02/2019,10:30:00,11:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.92,11.466
03/02/2019,11:00:00,11:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.92,11.466
03/02/2019,11:30:00,12:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.82,11.361
03/02/2019,12:00:00,12:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.92,11.466
03/02/2019,12:30:00,13:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.34,11.907
03/02/2019,13:00:00,13:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.74,12.327
03/02/2019,13:30:00,14:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
03/02/2019,14:00:00,14:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.76,12.348
03/02/2019,14:30:00,15:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.28,11.844
03/02/2019,15:00:00,15:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.53,10.0065
03/02/2019,15:30:00,16:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.14,10.647
03/02/2019,16:00:00,16:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,23.15,24.3075
03/02/2019,16:30:00,17:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,26.7,28.035
03/02/2019,17:00:00,17:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,28.8,30.24
03/02/2019,17:30:00,18:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,30.48,32.004
03/02/2019,18:00:00,18:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,28.8,30.24
03/02/2019,18:30:00,19:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,26.28,27.594
03/02/2019,19:00:00,19:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.02,13.671
03/02/2019,19:30:00,20:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
03/02/2019,20:00:00,20:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.59,12.1695
03/02/2019,20:30:00,21:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
03/02/2019,21:00:00,21:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.27,10.7835
03/02/2019,21:30:00,22:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.11,9.5655
03/02/2019,22:00:00,22:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.82,9.261
03/02/2019,22:30:00,23:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.82,9.261
03/02/2019,23:00:00,23:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
03/02/2019,23:30:00,00:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.16,10.668
04/02/2019,00:00:00,00:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.57,8.9985
04/02/2019,00:30:00,01:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.17,11.7285
04/02/2019,01:00:00,01:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.57,12.1485
04/02/2019,01:30:00,02:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.45,9.9225
04/02/2019,02:00:00,02:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.98,8.379
04/02/2019,02:30:00,03:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.98,8.379
04/02/2019,03:00:00,03:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.4,8.82
04/02/2019,03:30:00,04:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.43,7.8015
04/02/2019,04:00:00,04:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.35,7.7175
04/02/2019,04:30:00,05:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.35,7.7175
04/02/2019,05:00:00,05:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.29,10.8045
04/02/2019,05:30:00,06:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.6,13.23
04/02/2019,06:00:00,06:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
04/02/2019,06:30:00,07:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.5,11.025
04/02/2019,07:00:00,07:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.33,10.8465
04/02/2019,07:30:00,08:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.68,13.314
04/02/2019,08:00:00,08:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.13,11.6865
04/02/2019,08:30:00,09:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.77,13.4085
04/02/2019,09:00:00,09:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.52,13.146
04/02/2019,09:30:00,10:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.27,13.9335
04/02/2019,10:00:00,10:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.27,13.9335
04/02/2019,10:30:00,11:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.7,12.285
04/02/2019,11:00:00,11:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.18,12.789
04/02/2019,11:30:00,12:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
04/02/2019,12:00:00,12:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
04/02/2019,12:30:00,13:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.19,11.7495
04/02/2019,13:00:00,13:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
04/02/2019,13:30:00,14:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.26,11.823
04/02/2019,14:00:00,14:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
04/02/2019,14:30:00,15:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.59,12.1695
04/02/2019,15:00:00,15:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.88,11.424
04/02/2019,15:30:00,16:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.39,13.0095
04/02/2019,16:00:00,16:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,23,24.15
04/02/2019,16:30:00,17:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,25.52,26.796
04/02/2019,17:00:00,17:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,26.34,27.657
04/02/2019,17:30:00,18:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,28.59,30.0195
04/02/2019,18:00:00,18:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,27.56,28.938
04/02/2019,18:30:00,19:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,27.33,28.6965
04/02/2019,19:00:00,19:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,17.32,18.186
04/02/2019,19:30:00,20:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,14.47,15.1935
04/02/2019,20:00:00,20:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,14.87,15.6135
04/02/2019,20:30:00,21:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
04/02/2019,21:00:00,21:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.6,13.23
04/02/2019,21:30:00,22:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.57,12.1485
04/02/2019,22:00:00,22:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.57,12.1485
04/02/2019,22:30:00,23:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.92,11.466
04/02/2019,23:00:00,23:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.5,11.025
04/02/2019,23:30:00,00:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.13,11.6865
05/02/2019,00:00:00,00:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
05/02/2019,00:30:00,01:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.96,11.508
05/02/2019,01:00:00,01:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
05/02/2019,01:30:00,02:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
05/02/2019,02:00:00,02:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.34,9.807
05/02/2019,02:30:00,03:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.34,9.807
05/02/2019,03:00:00,03:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.34,9.807
05/02/2019,03:30:00,04:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.34,9.807
05/02/2019,04:00:00,04:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.34,9.807
05/02/2019,04:30:00,05:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.34,9.807
05/02/2019,05:00:00,05:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.5,11.025
05/02/2019,05:30:00,06:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
05/02/2019,06:00:00,06:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.33,10.8465
05/02/2019,06:30:00,07:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
05/02/2019,07:00:00,07:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.92,11.466
05/02/2019,07:30:00,08:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.44,14.112
05/02/2019,08:00:00,08:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.44,14.112
05/02/2019,08:30:00,09:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.44,14.112
05/02/2019,09:00:00,09:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.44,14.112
05/02/2019,09:30:00,10:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.47,13.0935
05/02/2019,10:00:00,10:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.41,13.0305
